user_id,book_id,predicted_score,rank
U0498,B0199,1.4263,8
U0498,B0004,1.3639,9
U0498,B0078,1.3639,10
U0063,B0177,4.4721,1
U0063,B0124,1.4302,2
U0063,B0033,0.8581,3
U0063,B0035,0.8581,4
U0063,B0045,0.8581,5
U0063,B0084,0.8581,6
U0063,B0127,0.8581,7
U0063,B0151,0.8581,8
U0063,B0216,0.8581,9
U0063,B0234,0.8581,10
U0367,B0009,3.9548,1
U0367,B0054,2.8731,2
U0367,B0038,2.7439,3
U0367,B0031,2.1438,4
U0367,B0276,2.1438,5
U0367,B0078,2.0,6
U0367,B0247,1.9553,7
U0367,B0238,1.9449,8
U0367,B0240,1.8791,9
U0367,B0064,1.8568,10
U0235,B0126,4.5155,1
U0235,B0273,2.2577,2
U0235,B0183,2.0045,3
U0235,B0049,1.5052,4
U0235,B0155,1.2027,5
U0235,B0276,1.2027,6
U0235,B0073,0.8018,7
U0049,B0226,2.3914,1
U0049,B0287,2.268,2
U0049,B0283,1.8048,3
U0049,B0168,1.7729,4
U0049,B0237,1.5,5
U0049,B0003,1.4386,6
U0049,B0102,1.4386,7
U0049,B0232,1.4386,8
U0049,B0290,1.4386,9
U0049,B0137,1.3512,10
U0091,B0217,1.2449,1
U0091,B0011,1.1068,2
U0091,B0037,1.0872,3
U0091,B0063,0.9851,4
U0091,B0087,0.9223,5
U0091,B0167,0.9223,6
U0091,B0250,0.9223,7
U0091,B0010,0.906,8
U0091,B0208,0.8046,9
U0091,B0016,0.7469,10
U0354,B0211,2.5502,1
U0354,B0038,1.8184,2
U0354,B0276,1.5294,3
U0354,B0031,1.3555,4
U0354,B0118,1.3267,5
U0354,B0120,1.3267,6
U0354,B0055,0.9366,7
U0354,B0079,0.898,8
U0354,B0193,0.898,9
U0354,B0210,0.898,10
U0290,B0169,11.7184,1
U0290,B0038,5.8007,2
U0290,B0136,4.6791,3
U0290,B0019,3.1784,4
U0290,B0027,2.7939,5
U0290,B0010,2.6879,6
U0290,B0230,2.3629,7
U0290,B0262,2.3629,8
U0290,B0123,2.3309,9
U0290,B0286,2.201,10
U0330,B0179,2.5735,1
U0330,B0252,2.5,2
U0330,B0233,2.3623,3
U0330,B0143,2.3014,4
U0330,B0018,1.5445,5
U0330,B0298,1.5445,6
U0330,B0230,1.4174,7
U0330,B0006,1.3809,8
U0330,B0042,1.3805,9
U0330,B0044,1.3805,10
U0310,B0099,4.552,1
U0310,B0282,4.4529,2
U0310,B0136,3.3952,3
U0310,B0004,2.9117,4
U0310,B0013,2.9117,5
U0310,B0074,2.9117,6
U0310,B0211,2.9117,7
U0310,B0009,1.8478,8
U0310,B0120,1.8478,9
U0310,B0019,1.747,10
U0020,B0210,3.2052,1
U0020,B0179,2.2054,2
U0020,B0041,2.1408,3
U0020,B0033,2.0129,4
U0020,B0002,1.9616,5
U0020,B0196,1.6937,6
U0020,B0266,1.6347,7
U0020,B0035,1.5172,8
U0020,B0213,1.3272,9
U0020,B0124,1.2713,10
U0116,B0169,8.6038,1
U0116,B0038,6.8777,2
U0116,B0136,3.9444,3
U0116,B0123,3.4043,4
U0116,B0019,3.29,5
U0116,B0032,3.1795,6
U0116,B0027,2.9019,7
U0116,B0073,2.785,8
U0116,B0251,2.785,9
U0116,B0002,2.4019,10
U0470,B0187,4.1236,1
U0470,B0229,2.8118,2
U0470,B0068,2.6397,3
U0470,B0204,2.208,4
U0470,B0130,2.1639,5
U0470,B0116,2.1554,6
U0470,B0092,2.0907,7
U0470,B0065,1.9842,8
U0470,B0145,1.9418,9
U0470,B0090,1.6568,10
U0029,B0276,8.6056,1
U0029,B0139,4.5786,2
U0029,B0123,4.1414,3
U0029,B0094,3.7308,4
U0029,B0136,2.8932,5
U0029,B0083,2.4916,6
U0029,B0032,2.4885,7
U0029,B0142,1.6568,8
U0029,B0111,1.6399,9
U0029,B0247,1.6219,10
U0076,B0059,3.3824,1
U0076,B0236,2.7256,2
U0076,B0252,2.6925,3
U0076,B0286,2.5,4
U0076,B0179,2.2328,5
U0076,B0130,1.8382,6
U0076,B0164,1.7334,7
U0076,B0202,1.7143,8
U0076,B0042,1.6012,9
U0076,B0018,1.5445,10
U0465,B0059,1.7241,1
U0465,B0227,1.6828,2
U0465,B0044,1.5832,3
U0465,B0298,1.571,4
U0465,B0187,1.5395,5
U0465,B0047,1.4537,6
U0465,B0090,1.2162,7
U0465,B0116,1.2146,8
U0465,B0229,1.1412,9
U0465,B0051,1.1261,10
U0044,B0147,3.4021,1
U0044,B0169,2.3433,2
U0044,B0066,1.3608,3
U0044,B0281,1.1707,4
U0044,B0106,1.0815,5
U0044,B0027,0.9013,6
U0044,B0280,0.9013,7
U0044,B0155,0.8362,8
U0044,B0200,0.8362,9
U0044,B0224,0.5408,10
U0444,B0185,4.461,1
U0444,B0276,4.0578,2
U0444,B0031,2.9221,3
U0444,B0038,2.3946,4
U0444,B0076,2.3946,5
U0444,B0165,2.372,6
U0444,B0139,1.7395,7
U0444,B0103,0.9578,8
U0444,B0211,0.9578,9
U0444,B0234,0.9578,10
U0448,B0145,2.4844,1
U0448,B0085,2.3365,2
U0448,B0221,2.1995,3
U0448,B0287,1.9797,4
U0448,B0099,1.7635,5
U0448,B0186,1.6536,6
U0448,B0239,1.6335,7
U0448,B0006,1.3935,8
U0448,B0069,1.3935,9
U0448,B0071,1.3935,10
U0124,B0042,5.4885,1
U0124,B0253,3.4114,2
U0124,B0059,2.661,3
U0124,B0114,2.451,4
U0124,B0086,2.0869,5
U0124,B0242,1.9901,6
U0124,B0192,1.9232,7
U0124,B0254,1.7639,8
U0124,B0229,1.5119,9
U0124,B0112,1.4706,10
U0070,B0236,2.3178,1
U0070,B0146,1.6973,2
U0070,B0298,1.6496,3
U0070,B0045,1.4604,4
U0070,B0056,1.3287,5
U0070,B0268,1.2596,6
U0070,B0161,1.2547,7
U0070,B0050,1.132,8
U0070,B0023,1.088,9
U0070,B0027,1.088,10
U0165,B0238,2.7065,1
U0165,B0134,2.0015,2
U0165,B0262,1.8711,3
U0165,B0285,1.7097,4
U0165,B0169,1.5944,5
U0165,B0280,1.5639,6
U0165,B0080,1.5282,7
U0165,B0191,1.1469,8
U0165,B0228,0.823,9
U0165,B0212,0.8182,10
U0299,B0190,4.149,1
U0299,B0134,3.895,2
U0299,B0212,2.6927,3
U0299,B0254,2.2767,4
U0299,B0089,1.926,5
U0299,B0262,1.6239,6
U0299,B0189,1.366,7
U0299,B0291,1.2659,8
U0299,B0122,1.1006,9
U0299,B0147,0.8188,10
U0052,B0233,4.8342,1
U0052,B0154,4.5826,2
U0052,B0136,2.9464,3
U0052,B0099,2.2855,4
U0052,B0169,1.9195,5
U0052,B0132,1.8931,6
U0052,B0009,1.7467,7
U0052,B0120,1.7467,8
U0052,B0056,1.7359,9
U0052,B0158,1.6,10
U0374,B0110,2.2264,1
U0374,B0079,1.566,2
U0374,B0266,1.566,3
U0374,B0020,1.5548,4
U0374,B0203,1.5457,5
U0374,B0221,1.4666,6
U0374,B0094,1.3885,7
U0374,B0118,1.2999,8
U0374,B0095,1.1855,9
U0374,B0030,1.0327,10
U0464,B0042,2.8899,1
U0464,B0103,2.7524,2
U0464,B0132,2.7268,3
U0464,B0164,2.6013,4
U0464,B0286,2.0213,5
U0464,B0198,1.86,6
U0464,B0246,1.818,7
U0464,B0010,1.7094,8
U0464,B0059,1.5615,9
U0464,B0179,1.5053,10
U0403,B0104,3.4262,1
U0403,B0253,2.294,2
U0403,B0112,2.172,3
U0403,B0168,2.0191,4
U0403,B0254,2.0137,5
U0403,B0235,1.9824,6
U0403,B0022,1.7376,7
U0403,B0138,1.665,8
U0403,B0269,1.6507,9
U0403,B0293,1.6507,10
U0185,B0263,2.2438,1
U0185,B0236,1.8819,2
U0185,B0056,1.7556,3
U0185,B0261,1.6348,4
U0185,B0032,1.5183,5
U0185,B0088,0.9953,6
U0185,B0106,0.9909,7
U0185,B0286,0.9909,8
U0185,B0207,0.906,9
U0185,B0130,0.8903,10
U0280,B0220,3.0178,1
U0280,B0062,2.3485,2
U0280,B0214,2.1804,3
U0280,B0277,1.6231,4
U0280,B0053,1.6021,5
U0280,B0209,1.4445,6
U0280,B0285,1.3973,7
U0280,B0122,1.3695,8
U0280,B0167,1.3195,9
U0280,B0134,1.1753,10
U0415,B0085,2.9775,1
U0415,B0253,1.5314,2
U0415,B0084,1.4187,3
U0415,B0030,1.3333,4
U0415,B0064,1.269,5
U0415,B0254,1.269,6
U0415,B0057,1.2305,7
U0415,B0104,1.2081,8
U0415,B0006,1.1441,9
U0415,B0069,1.1441,10
U0038,B0130,5.3424,1
U0038,B0252,3.002,2
U0038,B0065,1.7865,3
U0038,B0286,1.7854,4
U0038,B0010,1.5098,5
U0038,B0017,1.4798,6
U0038,B0114,1.3881,7
U0038,B0187,1.3881,8
U0038,B0237,1.3881,9
U0038,B0103,1.2155,10
U0086,B0059,3.6316,1
U0086,B0024,3.4021,2
U0086,B0265,1.837,3
U0086,B0193,1.3608,4
U0086,B0130,1.3056,5
U0086,B0044,1.2912,6
U0086,B0115,1.2815,7
U0086,B0209,1.2815,8
U0086,B0091,1.0681,9
U0086,B0180,1.0681,10
U0450,B0183,1.8518,1
U0450,B0034,1.6175,2
U0450,B0101,1.6175,3
U0450,B0277,1.2247,4
U0450,B0027,0.6271,5
U0450,B0144,0.6271,6
U0450,B0168,0.6271,7
U0450,B0192,0.6271,8
U0450,B0246,0.6271,9
U0450,B0252,0.6271,10
U0099,B0145,4.6008,1
U0099,B0006,2.4381,2
U0099,B0069,2.4381,3
U0099,B0071,2.4381,4
U0099,B0205,2.3611,5
U0099,B0186,2.1853,6
U0099,B0237,2.1754,7
U0099,B0153,2.1615,8
U0099,B0104,2.0531,9
U0099,B0232,2.0045,10
U0174,B0205,4.3681,1
U0174,B0089,3.4355,2
U0174,B0166,2.5669,3
U0174,B0085,2.4177,4
U0174,B0280,2.2286,5
U0174,B0210,2.058,6
U0174,B0078,1.5449,7
U0174,B0040,1.525,8
U0174,B0061,1.525,9
U0174,B0067,1.525,10
U0265,B0298,5.041,1
U0265,B0271,4.6346,2
U0265,B0160,4.3928,3
U0265,B0010,3.931,4
U0265,B0108,3.8104,5
U0265,B0202,3.1372,6
U0265,B0031,2.9981,7
U0265,B0252,2.7933,8
U0265,B0117,2.1815,9
U0265,B0106,2.0306,10
U0066,B0156,2.1313,1
U0066,B0043,1.9322,2
U0066,B0264,1.3973,3
U0066,B0177,1.2792,4
U0066,B0079,1.2713,5
U0066,B0163,1.2298,6
U0066,B0110,1.2072,7
U0066,B0060,1.1179,8
U0066,B0099,1.0359,9
U0066,B0276,1.0359,10
U0406,B0124,3.2547,1
U0406,B0206,2.9139,2
U0406,B0069,2.1972,3
U0406,B0168,2.1893,4
U0406,B0043,1.9612,5
U0406,B0026,1.9528,6
U0406,B0164,1.857,7
U0406,B0159,1.713,8
U0406,B0054,1.4569,9
U0406,B0102,1.4569,10
U0393,B0238,2.2966,1
U0393,B0201,1.9642,2
U0393,B0082,1.9642,3
U0393,B0285,1.9353,4
U0393,B0023,1.7865,5
U0393,B0173,1.7865,6
U0393,B0134,1.6983,7
U0393,B0262,1.5876,8
U0393,B0209,1.4364,9
U0393,B0229,1.2029,10
U0178,B0094,4.6956,1
U0178,B0123,4.4754,2
U0178,B0031,4.0009,3
U0178,B0136,3.3596,4
U0178,B0185,3.12,5
U0178,B0019,2.9675,6
U0178,B0211,2.6251,7
U0178,B0106,2.4502,8
U0178,B0239,2.3014,9
U0178,B0032,2.2879,10
U0400,B0112,3.05,1
U0400,B0187,2.3311,2
U0400,B0007,2.2361,3
U0400,B0134,2.1919,4
U0400,B0022,2.1343,5
U0400,B0138,2.0451,6
U0400,B0204,1.8142,7
U0400,B0042,1.7489,8
U0400,B0145,1.5482,9
U0400,B0057,1.499,10
U0342,B0281,1.7561,1
U0342,B0186,1.75,2
U0342,B0162,1.4037,3
U0342,B0043,1.3074,4
U0342,B0155,1.2544,5
U0342,B0200,1.2544,6
U0342,B0089,1.25,7
U0342,B0288,1.25,8
U0342,B0055,0.7526,9
U0342,B0213,0.7526,10
U0432,B0059,4.9863,1
U0432,B0065,3.9129,2
U0432,B0064,3.7079,3
U0432,B0044,3.4565,4
U0432,B0001,2.451,5
U0432,B0068,2.451,6
U0432,B0236,2.3732,7
U0432,B0253,1.9682,8
U0432,B0298,1.9552,9
U0432,B0252,1.9426,10
U0153,B0287,2.6372,1
U0153,B0175,1.8995,2
U0153,B0014,1.7092,3
U0153,B0297,1.7059,4
U0153,B0290,1.5929,5
U0153,B0269,1.4018,6
U0153,B0101,1.3987,7
U0153,B0183,1.3944,8
U0153,B0058,1.3693,9
U0153,B0087,1.3693,10
U0352,B0267,2.3914,1
U0352,B0218,2.1278,2
U0352,B0217,1.7262,3
U0352,B0237,1.4688,4
U0352,B0184,1.3343,5
U0352,B0080,1.3041,6
U0352,B0283,1.3041,7
U0352,B0146,1.2967,8
U0352,B0091,1.1811,9
U0352,B0188,1.1811,10
U0188,B0145,4.5567,1
U0188,B0166,2.6707,2
U0188,B0288,2.6707,3
U0188,B0006,2.5802,4
U0188,B0069,2.5802,5
U0188,B0071,2.5802,6
U0188,B0153,2.2875,7
U0188,B0232,2.1213,8
U0188,B0068,1.8898,9
U0188,B0104,1.8605,10
U0477,B0253,4.0145,1
U0477,B0112,3.839,2
U0477,B0239,3.4455,3
U0477,B0007,3.2187,4
U0477,B0228,3.1492,5
U0477,B0254,2.8956,6
U0477,B0262,2.7477,7
U0477,B0191,2.5708,8
U0477,B0022,2.4986,9
U0477,B0147,2.0473,10
U0224,B0173,4.146,1
U0224,B0277,3.8089,2
U0224,B0197,2.3227,3
U0224,B0180,2.188,4
U0224,B0299,1.9031,5
U0224,B0284,1.721,6
U0224,B0087,1.5639,7
U0224,B0167,1.5639,8
U0224,B0250,1.5639,9
U0224,B0164,1.3568,10
U0013,B0106,9.7039,1
U0013,B0094,7.1058,2
U0013,B0165,4.22,3
U0013,B0027,3.9055,4
U0013,B0280,3.9055,5
U0013,B0253,3.6989,6
U0013,B0031,3.6171,7
U0013,B0067,3.1216,8
U0013,B0136,2.8793,9
U0013,B0230,2.8793,10
U0216,B0038,3.9749,1
U0216,B0142,2.516,2
U0216,B0186,2.3328,3
U0216,B0076,2.2526,4
U0216,B0103,2.1694,5
U0216,B0165,2.0162,6
U0216,B0169,1.8023,7
U0216,B0211,1.7952,8
U0216,B0136,1.7229,9
U0216,B0253,1.6692,10
U0034,B0188,1.9591,1
U0034,B0082,1.6479,2
U0034,B0161,1.5199,3
U0034,B0191,1.3918,4
U0034,B0059,1.3503,5
U0034,B0275,1.3093,6
U0034,B0010,1.2238,7
U0034,B0090,1.1573,8
U0034,B0091,1.1573,9
U0034,B0175,1.1573,10
U0458,B0136,3.6036,1
U0458,B0027,3.2652,2
U0458,B0280,3.2652,3
U0458,B0165,3.0076,4
U0458,B0067,2.92,5
U0458,B0230,2.8536,6
U0458,B0262,2.8536,7
U0458,B0040,2.4333,8
U0458,B0031,2.1344,9
U0458,B0201,1.9591,10
U0078,B0240,2.8387,1
U0078,B0131,2.2544,2
U0078,B0191,2.2327,3
U0078,B0022,1.9074,4
U0078,B0173,1.9074,5
U0078,B0197,1.9074,6
U0078,B0284,1.5979,7
U0078,B0056,1.4114,8
U0078,B0285,1.2145,9
U0078,B0121,1.0215,10
U0390,B0298,3.2541,1
U0390,B0246,2.3428,2
U0390,B0037,2.3014,3
U0390,B0271,1.7945,4
U0390,B0167,1.4186,5
U0390,B0160,1.4001,6
U0390,B0164,1.3404,7
U0390,B0016,1.3287,8
U0390,B0294,1.1989,9
U0390,B0073,1.1714,10
U0242,B0130,7.5091,1
U0242,B0044,4.8914,2
U0242,B0198,3.4583,3
U0242,B0075,2.9456,4
U0242,B0286,2.886,5
U0242,B0225,2.133,6
U0242,B0160,2.0866,7
U0242,B0088,1.9827,8
U0242,B0236,1.8759,9
U0242,B0018,1.7717,10
U0451,B0130,7.1511,1
U0451,B0059,3.0631,2
U0451,B0236,2.98,3
U0451,B0166,2.4663,4
U0451,B0184,2.4663,5
U0451,B0065,2.3009,6
U0451,B0252,2.3009,7
U0451,B0237,2.2883,8
U0451,B0114,2.1303,9
U0451,B0179,2.071,10
U0156,B0136,5.6375,1
U0156,B0247,3.2984,2
U0156,B0282,3.2785,3
U0156,B0185,2.3957,4
U0156,B0037,2.3594,5
U0156,B0038,1.8877,6
U0156,B0154,1.839,7
U0156,B0031,1.7526,8
U0156,B0238,1.6945,9
U0156,B0276,1.536,10
U0287,B0236,4.1106,1
U0287,B0271,2.8578,2
U0287,B0010,2.0319,3
U0287,B0106,2.0319,4
U0287,B0117,1.819,5
U0287,B0221,1.6595,6
U0287,B0178,1.6175,7
U0287,B0136,1.3724,8
U0287,B0211,1.3665,9
U0287,B0114,1.3089,10
U0373,B0238,5.5917,1
U0373,B0031,4.8838,2
U0373,B0211,4.3717,3
U0373,B0099,3.5775,4
U0373,B0185,2.8638,5
U0373,B0038,2.699,6
U0373,B0009,2.1919,7
U0373,B0120,2.1919,8
U0373,B0139,2.1577,9
U0373,B0076,2.0456,10
U0102,B0191,3.149,1
U0102,B0277,1.7059,2
U0102,B0138,1.4308,3
U0102,B0062,1.1773,4
U0102,B0220,0.9969,5
U0102,B0020,0.9891,6
U0102,B0042,0.9891,7
U0102,B0187,0.9891,8
U0102,B0239,0.9795,9
U0102,B0053,0.9652,10
U0001,B0121,1.6175,1
U0001,B0200,1.5578,2
U0001,B0264,1.489,3
U0001,B0209,1.2699,4
U0001,B0217,1.267,5
U0001,B0262,1.1641,6
U0001,B0192,1.1185,7
U0001,B0288,1.098,8
U0001,B0194,0.9939,9
U0001,B0047,0.9701,10
U0351,B0136,5.7137,1
U0351,B0038,5.5222,2
U0351,B0031,5.1913,3
U0351,B0094,3.2406,4
U0351,B0009,3.1401,5
U0351,B0169,2.4949,6
U0351,B0276,2.0462,7
U0351,B0239,1.6667,8
U0351,B0002,1.644,9
U0351,B0054,1.6429,10
U0293,B0197,4.1293,1
U0293,B0011,3.3591,2
U0293,B0252,3.2238,3
U0293,B0277,2.0941,4
U0293,B0240,1.9634,5
U0293,B0018,1.3881,6
U0293,B0287,1.331,7
U0293,B0022,1.3303,8
U0293,B0183,1.31,9
U0293,B0037,1.2725,10
U0177,B0042,3.9511,1
U0177,B0179,3.2788,2
U0177,B0237,2.5341,3
U0177,B0298,2.4693,4
U0177,B0115,2.2309,5
U0177,B0209,2.2309,6
U0177,B0223,2.1264,7
U0177,B0225,2.0081,8
U0177,B0114,1.6458,9
U0177,B0141,1.3568,10
U0441,B0244,3.408,1
U0441,B0060,2.6916,2
U0441,B0095,2.4343,3
U0441,B0046,2.4112,4
U0441,B0264,1.508,5
U0441,B0002,1.4853,6
U0441,B0050,1.4606,7
U0441,B0193,1.3167,8
U0441,B0079,1.3042,9
U0441,B0292,1.3036,10
U0395,B0011,3.11,1
U0395,B0188,2.0156,2
U0395,B0097,1.7367,3
U0395,B0087,1.7025,4
U0395,B0167,1.7025,5
U0395,B0250,1.7025,6
U0395,B0276,1.68,7
U0395,B0191,1.6754,8
U0395,B0236,1.5904,9
U0395,B0019,1.4241,10
U0420,B0141,3.198,1
U0420,B0064,2.7802,2
U0420,B0254,2.7802,3
U0420,B0098,1.7376,4
U0420,B0253,1.7376,5
U0420,B0103,1.599,6
U0420,B0204,1.599,7
U0420,B0208,1.599,8
U0420,B0232,0.695,9
U0060,B0031,6.9862,1
U0060,B0185,5.0949,2
U0060,B0142,3.5695,3
U0060,B0076,3.5679,4
U0060,B0172,3.3234,5
U0060,B0019,2.8822,6
U0060,B0233,2.5794,7
U0060,B0139,2.467,8
U0060,B0165,2.331,9
U0060,B0154,2.2406,10
U0031,B0213,2.7779,1
U0031,B0053,2.4713,2
U0031,B0118,2.2979,3
U0031,B0120,2.2979,4
U0031,B0020,1.4362,5
U0031,B0096,1.4362,6
U0031,B0181,1.4362,7
U0031,B0203,1.4362,8
U0031,B0033,1.3693,9
U0031,B0098,1.3693,10
U0275,B0064,3.1384,1
U0275,B0030,2.6445,2
U0275,B0254,2.3984,3
U0275,B0231,1.6044,4
U0275,B0164,1.585,5
U0275,B0235,1.499,6
U0275,B0187,1.4722,7
U0275,B0033,1.2305,8
U0275,B0145,1.2305,9
U0275,B0008,1.2029,10
U0267,B0269,2.5376,1
U0267,B0293,1.7805,2
U0267,B0226,1.5305,3
U0267,B0259,1.0683,4
U0267,B0188,1.0583,5
U0267,B0206,0.9959,6
U0267,B0137,0.9946,7
U0267,B0051,0.921,8
U0267,B0064,0.921,9
U0267,B0204,0.921,10
U0148,B0112,4.7981,1
U0148,B0064,3.8385,2
U0148,B0285,2.6962,3
U0148,B0049,2.5725,4
U0148,B0019,2.399,5
U0148,B0220,2.399,6
U0148,B0011,1.8481,7
U0148,B0131,1.8481,8
U0148,B0173,1.8481,9
U0148,B0197,1.8481,10
U0126,B0276,7.926,1
U0126,B0031,7.7791,2
U0126,B0172,4.3588,3
U0126,B0205,3.3963,4
U0126,B0142,3.0656,5
U0126,B0136,2.7302,6
U0126,B0247,2.7206,7
U0126,B0094,2.4435,8
U0126,B0030,2.3693,9
U0126,B0032,2.2384,10
U0335,B0290,2.634,1
U0335,B0027,1.8323,2
U0335,B0168,1.4541,3
U0335,B0212,1.3268,4
U0335,B0023,1.3185,5
U0335,B0293,1.317,6
U0335,B0094,1.2835,7
U0335,B0113,1.2575,8
U0335,B0016,1.155,9
U0335,B0150,1.0792,10
U0426,B0240,2.3787,1
U0426,B0220,2.2875,2
U0426,B0167,2.2053,3
U0426,B0040,1.9188,4
U0426,B0277,1.7693,5
U0426,B0122,1.3725,6
U0426,B0011,1.327,7
U0426,B0087,1.1058,8
U0426,B0250,1.1058,9
U0426,B0056,1.0995,10
U0317,B0236,4.7592,1
U0317,B0108,3.853,2
U0317,B0298,3.7318,3
U0317,B0160,3.4829,4
U0317,B0271,3.0896,5
U0317,B0031,3.0317,6
U0317,B0010,2.0533,7
U0317,B0106,2.0533,8
U0317,B0178,1.9615,9
U0317,B0260,1.7504,10
U0009,B0233,6.0398,1
U0009,B0238,2.6702,2
U0009,B0154,2.4521,3
U0009,B0169,2.3034,4
U0009,B0019,2.0679,5
U0009,B0071,1.7206,6
U0009,B0062,1.6971,7
U0009,B0236,1.6916,8
U0009,B0142,1.6324,9
U0009,B0132,1.6036,10
U0082,B0007,2.8307,1
U0082,B0262,1.5267,2
U0082,B0047,1.2723,3
U0082,B0101,1.2723,4
U0082,B0148,1.1323,5
U0082,B0187,1.1323,6
U0082,B0210,1.1323,7
U0082,B0220,1.1323,8
U0082,B0228,1.1323,9
U0082,B0253,1.1323,10
U0236,B0046,2.4972,1
U0236,B0034,1.908,2
U0236,B0030,1.1448,3
U0236,B0190,1.1315,4
U0236,B0035,0.9635,5
U0236,B0067,0.954,6
U0236,B0156,0.954,7
U0236,B0212,0.8702,8
U0236,B0072,0.754,9
U0236,B0254,0.7072,10
U0183,B0193,2.3631,1
U0183,B0218,1.7416,2
U0183,B0041,1.5183,3
U0183,B0085,1.4799,4
U0183,B0230,1.3765,5
U0183,B0127,1.2745,6
U0183,B0006,1.057,7
U0183,B0069,1.057,8
U0183,B0145,1.057,9
U0183,B0057,0.9277,10
U0408,B0101,1.744,1
U0408,B0174,1.4595,2
U0408,B0268,1.3609,3
U0408,B0095,1.323,4
U0408,B0278,1.323,5
U0408,B0019,1.1094,6
U0408,B0081,1.1094,7
U0408,B0140,1.1094,8
U0408,B0294,1.1094,9
U0408,B0053,1.0464,10
U0125,B0029,1.9081,1
U0125,B0043,1.6817,2
U0125,B0285,1.3235,3
U0125,B0299,1.2175,4
U0125,B0159,1.1352,5
U0125,B0025,1.0969,6
U0125,B0109,1.0969,7
U0125,B0259,1.0323,8
U0125,B0026,0.8971,9
U0125,B0027,0.8971,10
U0225,B0106,5.1189,1
U0225,B0094,3.7483,2
U0225,B0031,3.0157,3
U0225,B0276,2.9077,4
U0225,B0230,2.8141,5
U0225,B0136,2.2125,6
U0225,B0233,2.1588,7
U0225,B0027,2.0602,8
U0225,B0280,2.0602,9
U0225,B0253,1.9512,10
U0033,B0191,2.3544,1
U0033,B0022,2.312,2
U0033,B0147,2.1547,3
U0033,B0289,1.8968,4
U0033,B0009,1.7658,5
U0033,B0277,1.7658,6
U0033,B0179,1.6852,7
U0033,B0043,1.6817,8
U0033,B0134,1.5557,9
U0033,B0228,1.5557,10
U0057,B0023,3.0943,1
U0057,B0173,3.0943,2
U0057,B0142,1.9188,3
U0057,B0035,1.7812,4
U0057,B0058,1.7812,5
U0057,B0171,1.7812,6
U0057,B0194,1.7812,7
U0057,B0237,1.7812,8
U0057,B0251,1.7812,9
U0057,B0276,1.599,10
U0495,B0068,3.1594,1
U0495,B0130,2.2863,2
U0495,B0001,2.1345,3
U0495,B0187,1.7883,4
U0495,B0153,1.4135,5
U0495,B0035,1.3431,6
U0495,B0058,1.3431,7
U0495,B0171,1.3431,8
U0495,B0180,1.3431,9
U0495,B0194,1.3431,10
U0229,B0120,1.893,1
U0229,B0118,1.4476,2
U0229,B0191,1.3583,3
U0229,B0036,1.3363,4
U0229,B0155,1.2302,5
U0229,B0268,1.2302,6
U0229,B0047,1.1222,7
U0229,B0110,1.1018,8
U0229,B0278,1.0991,9
U0229,B0053,1.0439,10
U0144,B0001,2.2593,1
U0144,B0086,2.244,2
U0144,B0237,2.244,3
U0144,B0183,1.5678,4
U0144,B0182,1.5062,5
U0144,B0268,1.2088,6
U0144,B0276,1.1485,7
U0144,B0281,1.087,8
U0144,B0213,0.9641,9
U0144,B0014,0.8976,10
U0164,B0211,2.3364,1
U0164,B0188,2.3325,2
U0164,B0236,2.1946,3
U0164,B0142,2.0263,4
U0164,B0268,1.8781,5
U0164,B0126,1.8102,6
U0164,B0252,1.5481,7
U0164,B0084,1.5123,8
U0164,B0099,1.5123,9
U0164,B0293,1.5123,10
U0141,B0072,3.9744,1
U0141,B0095,2.8389,2
U0141,B0019,2.4666,3
U0141,B0050,1.7033,4
U0141,B0014,1.1355,5
U0141,B0071,1.1355,6
U0141,B0175,1.1355,7
U0141,B0193,1.1355,8
U0141,B0243,1.1355,9
U0141,B0084,1.1251,10
U0474,B0168,3.153,1
U0474,B0237,1.5997,2
U0474,B0039,1.3935,3
U0474,B0183,1.342,4
U0474,B0157,1.3007,5
U0474,B0114,1.2731,6
U0474,B0027,1.106,7
U0474,B0097,1.106,8
U0474,B0192,1.106,9
U0474,B0246,1.106,10
U0462,B0112,4.7981,1
U0462,B0064,3.8385,2
U0462,B0285,2.6962,3
U0462,B0049,2.5725,4
U0462,B0019,2.399,5
U0462,B0220,2.399,6
U0462,B0011,1.8481,7
U0462,B0131,1.8481,8
U0462,B0173,1.8481,9
U0462,B0197,1.8481,10
U0483,B0064,1.9086,1
U0483,B0007,1.8123,2
U0483,B0228,1.7731,3
U0483,B0122,1.7203,4
U0483,B0037,1.2958,5
U0483,B0187,1.2958,6
U0483,B0239,1.1929,7
U0483,B0040,1.1721,8
U0483,B0291,1.1474,9
U0483,B0212,1.1082,10
U0018,B0210,2.7005,1
U0018,B0071,2.3861,2
U0018,B0230,1.9969,3
U0018,B0226,1.6692,4
U0018,B0021,1.4316,5
U0018,B0213,1.3719,6
U0018,B0057,1.3458,7
U0018,B0098,1.3458,8
U0018,B0124,1.198,9
U0018,B0149,1.198,10
U0079,B0236,2.3673,1
U0079,B0155,2.0817,2
U0079,B0298,1.9485,3
U0079,B0223,1.6855,4
U0079,B0114,1.5728,5
U0079,B0016,1.4506,6
U0079,B0124,1.3813,7
U0079,B0198,1.3813,8
U0079,B0218,1.3813,9
U0079,B0243,1.3813,10
U0032,B0193,2.459,1
